,업종명,영업자시작일,업소명,소재지지번주소,lat,lng
669,휴게음식점,2014-02-06,다인,광주광역시 동구 학동 280 (1층) ,35.1314531,126.9350981
670,일반음식점,2014-02-11,양만휘 해물생합칼국수,광주광역시 동구 지산동 68 외1필지 ,35.1494562,126.9455694
671,일반음식점,2014-02-12,하랑모밀(학동점),광주광역시 동구 학동 111-1 ,35.1416213,126.9208965
672,일반음식점,2014-02-12,킹콩스테이크,"광주광역시 동구 황금동 78-9 (지하1층, 지상1층) ",35.1464473,126.9172574
673,일반음식점,2014-02-17,다미원,광주광역시 동구 산수동 518-3 ,35.153527,126.9329262
674,일반음식점,2014-02-18,고기오닭갈비,광주광역시 동구 서석동 420-3 (1층) ,35.1445344,126.9293003
675,일반음식점,2014-02-26,죽사랑 김밥사랑,광주광역시 동구 지산동 473-6 (1층) ,35.1456126,126.929836
676,휴게음식점,2014-03-03,커피유림,광주광역시 동구 계림동 241-16 ,35.1583103,126.9207727
677,일반음식점,2014-03-04,인촌,광주광역시 동구 대인동 144-3 ,35.1516657,126.9160776
678,일반음식점,2014-03-05,커피내음,광주광역시 동구 대인동 312-19 (1층) ,35.1539983,126.9154518
679,휴게음식점,2014-03-05,문화다방,광주광역시 동구 남동 92-3 (지하) ,35.1438363,126.9209276
680,휴게음식점,2014-03-05,미니스톱조선대병원본관점,광주광역시 동구 학동 30-1 (1층) ,35.1389928,126.9262664
681,일반음식점,2014-03-06,나노포차,광주광역시 동구 호남동 3-7 (1층) ,35.1489097,126.9122961
682,일반음식점,2014-03-07,하늘천따지,광주광역시 동구 동명동 118-18 (지하) ,35.1465433,126.9281524
683,일반음식점,2014-03-07,더키친(The kitchen),광주광역시 동구 서석동 42-12 (1층) ,35.1469633,126.9225566
684,일반음식점,2014-03-10,영풍치킨,광주광역시 동구 황금동 116 ,35.148,126.9135813
685,일반음식점,2014-03-10,깨비,광주광역시 동구 학동 522-8 ,35.1420574,126.9248237
686,일반음식점,2014-03-11,동성포차,광주광역시 동구 금남로5가 94-12 (1층) ,35.1522973,126.9130226
687,일반음식점,2014-03-17,투다리,광주광역시 동구 산수동 539-16 ,35.1549756,126.9322103
688,일반음식점,2014-03-17,왓츠롱,광주광역시 동구 학동 1022 무등산 아이파크 A동 105호 ,35.1363949,126.9235156
689,일반음식점,2014-03-19,무등산보리밥,광주광역시 동구 지산동 70-1 ,35.1492435,126.9452638
690,일반음식점,2014-03-19,장터,광주광역시 동구 서석동 468-9 (1층) ,35.1440759,126.9244603
691,일반음식점,2014-03-19,증심사뚱돼지숯불갈비,광주광역시 동구 운림동 994 ,35.1329836,126.9592713
692,일반음식점,2014-03-20,광양회관,광주광역시 동구 호남동 5-1 (1층) ,35.1489544,126.9117545
693,일반음식점,2014-03-21,화랑궁회관,광주광역시 동구 대인동 165-4 (1층) ,35.152066,126.9165925
694,휴게음식점,2014-03-26,베스트빈 광주지산점,광주광역시 동구 지산동 708-20 (1층) ,35.149407,126.9364413
695,휴게음식점,2014-03-27,제퍼,광주광역시 동구 호남동 23-2 (1층) ,35.1477803,126.9118019
696,휴게음식점,2014-03-27,커피스미스 광주가로수점,"광주광역시 동구 광산동 86-2 (1,2,3층) ",35.1458377,126.917125
697,휴게음식점,2014-04-04,씨포(C4),광주광역시 동구 동명동 140-4 (1층) ,35.1477176,126.9259937
698,일반음식점,2014-04-09,보성식당,광주광역시 동구 학동 61-82 (1층) ,35.1400434,126.9217513
699,일반음식점,2014-04-10,보리와 이삭,광주광역시 동구 동명동 207-63 (1층) ,35.1528054,126.9248107
700,일반음식점,2014-04-23,고향의맛순대국밥,광주광역시 동구 학동 61-66 (1층) ,35.139853,126.9219272
701,일반음식점,2014-04-29,옛날토종국밥,광주광역시 동구 학동 55-96 (1층) ,35.1397855,126.9216395
702,일반음식점,2014-04-30,아담,광주광역시 동구 불로동 67-2 (1층) ,35.1453761,126.9141956
703,일반음식점,2014-05-02,블랙번그릴,광주광역시 동구 지산동 67-7 (1층) ,35.1496049,126.9450528
704,일반음식점,2014-05-09,캠프,광주광역시 동구 학동 281-1 (1층) ,35.1318988,126.9358648
705,일반음식점,2014-05-09,뜰안채,광주광역시 동구 남동 30-2 2층 ,35.1449093,126.9207664
706,일반음식점,2014-05-21,신락원(신관),광주광역시 동구 충장로5가 41-1 (1층) ,35.1506506,126.913343
707,일반음식점,2014-05-26,장터팥죽,광주광역시 동구 대인동 313-18 ,35.1532308,126.9166144
708,일반음식점,2014-05-30,주짱,광주광역시 동구 산수동 526-61 (1층) ,35.1551608,126.9330837
709,휴게음식점,2014-06-02,에쏠로지,광주광역시 동구 금남로2가 28-1 (1층) ,35.14876539999999,126.9166121
710,일반음식점,2014-06-03,봉화,광주광역시 동구 학동 873-22 ,35.1331369,126.9290611
711,일반음식점,2014-06-03,투게더,광주광역시 동구 계림동 561-3 (1층) ,35.1617006,126.9178664
712,일반음식점,2014-06-03,중앙닭갈비(충장점),광주광역시 동구 황금동 19-1 (1층) ,35.1475027,126.9148236
713,일반음식점,2014-06-03,부부식당,광주광역시 동구 학동 56-2 (1층) ,35.1397091,126.9215604
714,휴게음식점,2014-06-03,차생원,광주광역시 동구 소태동 765 (1층) ,35.1319294,126.9385339
715,일반음식점,2014-06-10,계림원광주점,광주광역시 동구 계림동 330-1 (1층) ,35.1548764,126.9204131
716,일반음식점,2014-06-11,대박,광주광역시 동구 산수동 525-4 (1층) ,35.1552631,126.9342568
717,일반음식점,2014-06-11,교촌치킨(조선대점),광주광역시 동구 지산동 500 106호 ,35.1460869,126.931184
718,휴게음식점,2014-06-11,몽누아 입석홀점,광주광역시 동구 서석동 388 (조대공과대학 입석홀 1층) ,35.1414794,126.9320251
719,휴게음식점,2014-06-18,몽누아 국제관점,광주광역시 동구 서석동 290 서석동 359-1번지(조대국제관)1층 ,35.1428885,126.9320021
720,일반음식점,2014-06-25,지유명차 광주점,광주광역시 동구 운림동 563 (1층) ,35.1363906,126.9431977
721,일반음식점,2014-06-25,루밍아이리스,광주광역시 동구 불로동 1-27 3층 ,35.1470034,126.9149235
722,일반음식점,2014-06-25,샘이깊은물,광주광역시 동구 남동 166-3 (1층) ,35.1445453,126.9193633
723,일반음식점,2014-06-25,옛날전통국밥,광주광역시 동구 학동 55-77 (1층) ,35.1402581,126.9217704
724,일반음식점,2014-06-25,고흥식당,광주광역시 동구 학동 55-77 (1층) ,35.1402581,126.9217704
725,휴게음식점,2014-06-25,제이브라운,광주광역시 동구 불로동 109-5 (1층) ,35.1461066,126.9158419
726,일반음식점,2014-06-30,달팽이,광주광역시 동구 서석동 424-1 ,35.1453964,126.9280073
727,일반음식점,2014-06-30,아뗀데르,광주광역시 동구 서석동 126-1 (2층) ,35.1432001,126.9221607
728,휴게음식점,2014-07-01,장학,광주광역시 동구 대인동 156 163(지하) ,35.1516332,126.9169802
729,일반음식점,2014-07-04,관가,광주광역시 동구 소태동 769-2 ,35.1307801,126.9388407
730,일반음식점,2014-07-04,가야농원,광주광역시 동구 용산동 636-106 ,35.123332,126.9301297
731,휴게음식점,2014-07-04,카페로와(초대마왕계림점),광주광역시 동구 계림동 558-7 1층 ,35.1615747,126.9201226
732,휴게음식점,2014-07-09,더 오니기리 금남로점,"광주광역시 동구 금남로5가 163-1 (1,2,3층) ",35.15128,126.9139657
733,일반음식점,2014-07-22,참맛고,광주광역시 동구 계림동 1086 ,35.1627531,126.9242089
734,일반음식점,2014-07-24,보통의날,광주광역시 동구 장동 62-20 ,35.1494026,126.9224718
735,일반음식점,2014-07-25,금강식당,광주광역시 동구 학동 103-11 1층 ,35.1409711,126.9199438
736,일반음식점,2014-07-28,불로동 텟판,광주광역시 동구 불로동 110-6 (1층) ,35.1460041,126.9161757
737,일반음식점,2014-07-29,보해,광주광역시 동구 지산동 517-21 (1층) ,35.1464237,126.9281793
738,일반음식점,2014-07-29,대박,광주광역시 동구 계림동 485-57 (1층) ,35.1574232,126.9181283
739,일반음식점,2014-07-30,막동이회관,광주광역시 동구 소태동 601-2 ,35.1257017,126.9319617
740,일반음식점,2014-07-30,고수닭갈비(충장점),광주광역시 동구 호남동 78-5 (1층) ,35.1472366,126.9144957
741,일반음식점,2014-07-31,만복식당,광주광역시 동구 계림동 467-27 1층 ,35.1548893,126.9169074
742,일반음식점,2014-08-04,나주곰탕 노안골,광주광역시 동구 남동 70-13 (1층) ,35.1430551,126.9217719
743,휴게음식점,2014-08-08,대박핫도그,광주광역시 동구 대의동 79-2 ,35.1493075,126.9191818
744,일반음식점,2014-08-12,투썸플레이조선대점,"광주광역시 동구 동명동 118-20 (1,2층) ",35.1468698,126.9279682
745,일반음식점,2014-08-13,춘하추동,광주광역시 동구 계림동 485-52 ,35.1577302,126.9184909
746,일반음식점,2014-08-14,문길목2호점,광주광역시 동구 지산동 476-10 (2층) ,35.1454548,126.9299292
747,제과점영업,2014-08-18,파리바게뜨,광주광역시 동구 산수동 539-69 1층 ,35.1549962,126.9324054
748,일반음식점,2014-08-27,호랑이곱창,광주광역시 동구 지산동 510-6 ,35.1453754,126.928903
749,일반음식점,2014-08-28,송원떡갈비,광주광역시 동구 운림동 610 2층 ,35.1344768,126.9391538
750,일반음식점,2014-08-29,실비돌솥밥,광주광역시 동구 계림동 69-9 (1층) ,35.1610806,126.9238479
751,일반음식점,2014-09-01,브라보 맥주,"광주광역시 동구 금동 3-3 (1,2층) ",35.1449815,126.9176401
752,일반음식점,2014-09-04,김밥명가,"광주광역시 동구 대인동 20-17 (1,2층) ",35.15463829999999,126.9136357
753,일반음식점,2014-09-15,디메르깐띠,광주광역시 동구 충장로2가 7-2 ,35.1483542,126.9167987
754,일반음식점,2014-09-15,메르깐띠,광주광역시 동구 금남로2가 32 (2층) ,35.1484738,126.9169716
755,일반음식점,2014-09-15,투다리,광주광역시 동구 서석동 466-1 ,35.1440503,126.9252299
756,일반음식점,2014-09-17,퀸,광주광역시 동구 산수동 539-70 ,35.1550455,126.9325804
757,일반음식점,2014-09-18,김동일쉐프,광주광역시 동구 지산동 453-14 1층 ,35.1476583,126.9333638
758,휴게음식점,2014-09-22,Cafe de Lamant(카페드라망),광주광역시 동구 남동 74-5 (1층) ,35.1428982,126.9208478
759,휴게음식점,2014-09-23,펜플PC방,광주광역시 동구 동명동 118-19 (3층) ,35.1470088,126.9280882
760,휴게음식점,2014-09-23,재니스위트하우스,광주광역시 동구 충장로3가 24 (화이즈파크충장로점 1층 8호 ,35.1484751,126.9150982
761,일반음식점,2014-09-25,푸른길식육식당,광주광역시 동구 계림동 521-11 ,35.15836669999999,126.9256968
762,휴게음식점,2014-09-29,캠토 토스트,광주광역시 동구 장동 80-4 (1층) ,35.1486065,126.9247891
763,일반음식점,2014-10-01,피제리아(충장점),광주광역시 동구 황금동 11-4 (1층) ,35.147667,126.9146502
764,일반음식점,2014-10-06,대박식당,광주광역시 동구 남동 100-1 ,35.1440838,126.9200695
765,일반음식점,2014-10-06,복록수,광주광역시 동구 불로동 159 (1층) ,35.1444371,126.915627
766,일반음식점,2014-10-13,카페안,광주광역시 동구 지산동 675-53 1층 ,35.15261479999999,126.927309
767,일반음식점,2014-10-13,고래집,광주광역시 동구 동명동 38-4 1층 ,35.1499123,126.9281039
768,일반음식점,2014-10-14,두메푸드시스템(주)대성학원점,광주광역시 동구 서석동 47-23 (8층) ,35.1465533,126.9222613
769,일반음식점,2014-10-16,다이스카페2,광주광역시 동구 지산동 520-1 (지하1층) ,35.1461435,126.9291168
770,일반음식점,2014-10-16,아구랑생태랑,광주광역시 동구 산수동 557-37 ,35.1540638,126.9305287
771,일반음식점,2014-10-17,산수유파전빈대떡집,광주광역시 동구 서석동 435-19 (1층) ,35.1449167,126.9259614
772,휴게음식점,2014-10-22,커피리나학동점,광주광역시 동구 학동 676-12 104호,35.13284489999999,126.9310038
773,일반음식점,2014-10-24,벌교소주방,광주광역시 동구 산수동 553-30 1층 ,35.1550084,126.9312276
774,휴게음식점,2014-10-29,세컨스쿱젤라또,광주광역시 동구 대인동 7-1 10층 ,35.1545115,126.9122677
775,일반음식점,2014-10-30,옥과한우촌,광주광역시 동구 대인동 7-1 10층 ,35.1545115,126.9122677
776,휴게음식점,2014-10-31,촌닭이 두마리,광주광역시 동구 금남로5가 166 1층 ,35.1512609,126.9141558
777,일반음식점,2014-11-05,부자식당,광주광역시 동구 대인동 321-18 (1층) ,35.155228,126.913866
778,일반음식점,2014-11-05,동명사랑채,광주광역시 동구 동명동 207-20 1층 ,35.1527311,126.9241642
779,일반음식점,2014-11-10,시안,광주광역시 동구 대인동 56 1층 ,35.1526346,126.9156554
780,휴게음식점,2014-11-12,달콤커피 광주대인점,광주광역시 동구 대인동 41-7 1층 ,35.1533443,126.9156965
781,일반음식점,2014-11-13,오시오,광주광역시 동구 대인동 54 1층 ,35.15263789999999,126.9159297
782,일반음식점,2014-11-17,미스터쉐프(Mr Chef),광주광역시 동구 운림동 661-5 (1층) ,35.1319418,126.9443886
783,휴게음식점,2014-11-17,커피리나(교대점),광주광역시 동구 계림동 1072 ,35.1633236,126.9243979
784,일반음식점,2014-11-19,1515짜장면,광주광역시 동구 대의동 31-1 ,35.1500435,126.9205505
785,일반음식점,2014-11-19,퍼스트앨리웨이(First Alley Way),광주광역시 동구 충장로3가 37-1 관련지번(37-2)1층 ,35.1487447,126.9148049
786,일반음식점,2014-11-19,로뎀트리,"광주광역시 동구 계림동 100-1 외5필지(107, 108, 109호) ",35.1631983,126.9223656
787,일반음식점,2014-11-19,춘부집,광주광역시 동구 산수동 368-5 (1층) ,35.1534337,126.9244063
788,일반음식점,2014-11-20,손정우 홍대즉석떡볶이,광주광역시 동구 지산동 506-1 ,35.1449063,126.929978
789,일반음식점,2014-11-24,용화감자탕,광주광역시 동구 대인동 190-1 1층 101동 104호,35.1533735,126.9183521
790,휴게음식점,2014-11-26,위드미 금동점,광주광역시 동구 금동 50 1층 ,35.14359719999999,126.9157544
791,일반음식점,2014-11-28,은하슈퍼식당,광주광역시 동구 대인동 100-1 (1층) ,35.1526455,126.914561
792,일반음식점,2014-12-02,우도,광주광역시 동구 불로동 185-2 1층 ,35.14447150000001,126.9153401
793,일반음식점,2014-12-04,왕자관,"광주광역시 동구 충장로1가 8-2 (2,3,4층) ",35.1472276,126.9183302
794,일반음식점,2014-12-04,구)오복,광주광역시 동구 학동 768 상가동 106호 ,35.131502,126.9313351
795,일반음식점,2014-12-05,파니벨리,광주광역시 동구 지산동 65-4 2층 ,35.1500242,126.9440377
796,일반음식점,2014-12-12,죽이야기 조선대병원점,광주광역시 동구 학동 30-1 (1층) ,35.1389928,126.9262664
797,일반음식점,2014-12-12,투사랑,광주광역시 동구 학동 619-6 1층 ,35.1368808,126.9262546
798,일반음식점,2014-12-17,미식가,광주광역시 동구 장동 103-10 (1층) ,35.1474444,126.9223264
799,휴게음식점,2014-12-23,음표커피,광주광역시 동구 지산동 250-17 ,35.1491889,126.9371564
800,제과점영업,2014-12-23,에팡,"광주광역시 동구 계림동 293-13 (1층,3층) ",35.1572564,126.9191403
801,일반음식점,2014-12-26,5오매치킨,광주광역시 동구 대의동 80-1 ,35.1492305,126.9189425
802,일반음식점,2014-12-26,충장부페,광주광역시 동구 금남로4가 21 지하 1층 ,35.1505423,126.9153418
803,일반음식점,2015-01-05,쩐다비어,광주광역시 동구 금동 14-2 (1층) ,35.1440836,126.9178242
804,일반음식점,2015-01-07,논두렁추어탕,광주광역시 동구 지산동 342-7 ,35.1518608,126.9337996
805,일반음식점,2015-01-12,광주새마을식당,광주광역시 동구 지산동 507-29 (1층) ,35.1449835,126.929335
806,일반음식점,2015-01-12,반도식당,광주광역시 동구 대인동 83-2 1층 ,35.1529242,126.9141809
807,휴게음식점,2015-01-15,도글도글,광주광역시 동구 학동 157-3 1층 ,35.1411391,126.919687
808,일반음식점,2015-01-16,밥상술상,광주광역시 동구 소태동 678-31 (1층) ,35.1215701,126.9337468
809,일반음식점,2015-01-16,커피파츠,광주광역시 동구 서석동 91-18 ,35.1450575,126.9225236
810,일반음식점,2015-01-20,다솜,광주광역시 동구 학동 1012 학2마을아파트상가동105호 ,35.13485470000001,126.9268902
811,일반음식점,2015-01-27,고봉민김밥인,광주광역시 동구 학동 30-1 조선대학교병원내 1층 ,35.1386047,126.9266779
812,휴게음식점,2015-01-27,롯데리아계림점,광주광역시 동구 계림동 505-900 홈플러스 계림점(3층) ,35.1613889,126.9166667
813,일반음식점,2015-01-29,단골,"광주광역시 동구 지산동 342-36 1, 2층 ",35.1517653,126.9332828
814,일반음식점,2015-02-03,손짜장일번지,광주광역시 동구 지산동 709-21 ,35.14914,126.9338515
815,일반음식점,2015-02-03,마당쇠주막,광주광역시 동구 학동 71-3 (지하1층) ,35.1404821,126.9201961
816,일반음식점,2015-02-04,매콤쭈꾸미대패삼겹,광주광역시 동구 산수동 509-67 (1층) ,35.155963,126.9359466
817,일반음식점,2015-02-05,섬마을,광주광역시 동구 학동 63-13 (1층) ,35.1402853,126.9211786
818,일반음식점,2015-02-12,엘에프에스(주)명학회관점,광주광역시 동구 학동 5 (1층) ,35.1422648,126.9234109
819,일반음식점,2015-02-12,브리앙뜨,광주광역시 동구 계림동 299-27 1층 ,35.1553697,126.9193277
820,일반음식점,2015-02-13,착한돼지(광주점),광주광역시 동구 황금동 54-2 (2층) ,35.1467536,126.9162273
821,일반음식점,2015-02-13,흥덕식당,광주광역시 동구 금동 211 (1층) ,35.1422943,126.9179193
822,일반음식점,2015-02-16,아들김밥,광주광역시 동구 운림동 661-9 (1층) ,35.13196,126.9450291
823,일반음식점,2015-02-23,삼호정,광주광역시 동구 계림동 791 ,35.1629828,126.9171064
824,일반음식점,2015-02-25,카모,광주광역시 동구 서석동 97-32 (1층) ,35.1437375,126.9233937
825,일반음식점,2015-02-27,시스살롱,광주광역시 동구 동명동 140-13 1층 ,35.1473959,126.9263075
826,일반음식점,2015-03-03,무소유,광주광역시 동구 산수동 521-4 (1층) ,35.1531641,126.9317346
827,일반음식점,2015-03-06,"원할머니보쌈,족발 두암점",광주광역시 동구 산수동 676 (지상1층) ,35.161511,126.9368633
828,일반음식점,2015-03-06,번스하우스,광주광역시 동구 동명동 126 1층 ,35.1478176,126.9285264
829,일반음식점,2015-03-10,맥거핀,광주광역시 동구 장동 102-7 1층 ,35.1478953,126.9222458
830,일반음식점,2015-03-11,돼지촌,광주광역시 동구 대인동 316-8 (1층) ,35.1555325,126.9140453
831,일반음식점,2015-03-13,정아식당,광주광역시 동구 계림동 465-11 1층 ,35.1558486,126.9175379
832,일반음식점,2015-03-18,비어스탑,광주광역시 동구 지산동 513-1 ,35.1454896,126.9282508
833,일반음식점,2015-03-18,명인회관,광주광역시 동구 서석동 83-1 (1층) ,35.1446171,126.9218567
834,일반음식점,2015-03-25,공오일팔(0518),광주광역시 동구 남동 155-1 (2층) ,35.1444875,126.9192477
835,일반음식점,2015-03-27,콩불충장점,광주광역시 동구 불로동 1-22 (1층) ,35.1470631,126.9147548
836,일반음식점,2015-03-27,붉은돼지,광주광역시 동구 서석동 427-3 (1층) ,35.14575000000001,126.927331
837,일반음식점,2015-03-27,예향,광주광역시 동구 서석동 42-21 (1층) ,35.1466382,126.9227947
838,일반음식점,2015-03-27,무등산국밥,광주광역시 동구 학동 55-78 (1층) ,35.1402067,126.9218688
839,일반음식점,2015-03-30,와이하우스(Y-HOUSE BEAUT CAFE),광주광역시 동구 동명동 100-3 (1층) ,35.1487606,126.9291638
840,휴게음식점,2015-03-31,생생손왕만두,광주광역시 동구 동명동 120-26 ,35.1463373,126.9277864
841,일반음식점,2015-04-02,남광주음식점,광주광역시 동구 학동 76-12 (1층) ,35.1394944,126.9212351
842,일반음식점,2015-04-08,화수목2,광주광역시 동구 금동 31-5 (2층) ,35.1446318,126.9166307
843,제과점영업,2015-04-15,엔제리너스 롯데백화점 광주점,광주광역시 동구 대인동 7-1 10층 ,35.1545115,126.9122677
844,일반음식점,2015-04-17,곳간,광주광역시 동구 금동 8-8 (1층) ,35.1446522,126.9177092
845,일반음식점,2015-04-20,소보쿠,광주광역시 동구 동명동 135-18 1층 ,35.1471748,126.927298
846,일반음식점,2015-04-22,돌배기집 광주충장로점,광주광역시 동구 광산동 91 (1층) ,35.1455348,126.9168108
847,일반음식점,2015-04-24,춘부집,광주광역시 동구 광산동 100-10 ,35.1455808,126.9181358
848,일반음식점,2015-04-24,크라비앙코,"광주광역시 동구 지산동 111-8 1, 2층 ",35.1490048,126.9430083
849,일반음식점,2015-04-30,1인심야식당,광주광역시 동구 학동 729-9 (2층) ,35.132179,126.9334922
850,일반음식점,2015-05-04,반디식당,광주광역시 동구 계림동 293-10 ,35.1570874,126.9188813
851,일반음식점,2015-05-04,본도시락(충장점),광주광역시 동구 충장로4가 14 충장아트원1층 103-1호 ,35.1499169,126.9143482
852,일반음식점,2015-05-15,가매초밥(문화전당점),광주광역시 동구 광산동 77-6 ,35.1462501,126.9185868
853,일반음식점,2015-05-15,도란도란소주방,광주광역시 동구 학동 637-102 (1층) ,35.1359027,126.9238128
854,일반음식점,2015-05-18,케이스넥,광주광역시 동구 서석동 31-9 지하1층 ,35.1463815,126.9235669
855,일반음식점,2015-05-20,대동반점,광주광역시 동구 대인동 310-5 1층 ,35.1540228,126.9162692
856,휴게음식점,2015-05-26,(주)세종씨에스(하이퐁),광주광역시 동구 대인동 7-1 (롯데백화점지하1층) ,35.154519,126.91229
857,일반음식점,2015-05-29,똑순이식당,광주광역시 동구 학동 103-3 1층) ,35.141061,126.9198252
858,일반음식점,2015-06-01,생생막걸리,광주광역시 동구 계림동 518-30 (1층) ,35.1597747,126.9267254
859,일반음식점,2015-06-01,순이비어,광주광역시 동구 지산동 509-19 (1층) ,35.1455405,126.9294243
860,일반음식점,2015-06-10,승주네게장백반,광주광역시 동구 계림동 465-41 (1층) ,35.1563928,126.9184251
861,일반음식점,2015-06-10,카사까리노,광주광역시 동구 서석동 23-27 (1층) ,35.1445902,126.9249166
862,일반음식점,2015-06-10,썬더치킨(계림점),광주광역시 동구 계림동 522-1 (1층) ,35.15985250000001,126.9259396
863,일반음식점,2015-06-10,진하회관(구)길,광주광역시 동구 대인동 312-10 1층 ,35.1537404,126.916342
864,일반음식점,2015-06-11,돈까스틱,광주광역시 동구 서석동 419 (2층) ,35.144808,126.9303799
865,휴게음식점,2015-06-12,카페이솝,광주광역시 동구 학동 12-8 1층 ,35.1403997,126.9227913
866,일반음식점,2015-06-15,화산고,광주광역시 동구 학동 280 (1층) ,35.1314531,126.9350981
867,일반음식점,2015-06-16,리베르떼,광주광역시 동구 지산동 87-4 1층 ,35.1487766,126.9405189
868,일반음식점,2015-06-16,다함께하는 왕갈비,광주광역시 동구 대인동 310-14 1층 ,35.154379,126.9170953
869,일반음식점,2015-06-16,카페드민트,광주광역시 동구 대인동 309-8 1층 ,35.1537116,126.917159
870,일반음식점,2015-06-18,수자타별당,광주광역시 동구 운림동 468-3 2층 ,35.1317943,126.9464939
871,일반음식점,2015-06-23,더즌올데이,광주광역시 동구 장동 86-7 지하 1층 ,35.1488696,126.9235565
872,휴게음식점,2015-06-23,할리스커피,"광주광역시 동구 지산동 518-18 (1,2층) ",35.1462702,126.9287706
873,일반음식점,2015-06-24,블랙빈,광주광역시 동구 계림동 293-18 (1층) ,35.1575519,126.9194262
874,휴게음식점,2015-06-25,비쥬느와르(검은보석),광주광역시 동구 장동 101-55 1층 ,35.1472984,126.9226367
875,일반음식점,2015-06-29,진주세꼬시,광주광역시 동구 산수동 522-84 ,35.1541629,126.9327697
876,휴게음식점,2015-06-30,신협다방,광주광역시 동구 대인동 55 (지하1층) ,35.1525009,126.9157307
877,일반음식점,2015-07-03,동명펍,광주광역시 동구 동명동 197-7 (지하) ,35.150362,126.9236181
878,휴게음식점,2015-07-08,CU풍향금호점,광주광역시 동구 계림동 1113 (지상1층) ,35.1627571,126.9244493
879,일반음식점,2015-07-09,맛삼,광주광역시 동구 불로동 109-6 (1층) ,35.1461018,126.9157113
880,일반음식점,2015-07-15,로비,광주광역시 동구 금동 8-11 (2층) ,35.1444274,126.9178702
881,휴게음식점,2015-07-20,울타리,광주광역시 동구 지산동 712-46 1층 ,35.1530892,126.9332578
882,일반음식점,2015-07-29,카페허니스,광주광역시 동구 금남로5가 9-2 (1층) ,35.15415480000001,126.9117939
883,휴게음식점,2015-07-29,청과휴게실,광주광역시 동구 지산로 67 (지산동),35.1497136,126.9329628
884,휴게음식점,2015-07-29,카페더박스,광주광역시 동구 운림동 666-2 1층 ,35.1317154,126.9444683
885,일반음식점,2015-07-31,꼬마짱,광주광역시 동구 소태동 652-13 ,35.1237959,126.93285
886,일반음식점,2015-08-05,부길추어탕,광주광역시 동구 대인동 133-1 ,35.1515121,126.9162355
887,일반음식점,2015-08-07,카이저호프,광주광역시 동구 산수동 519-1 ,35.153087,126.9330131
888,일반음식점,2015-08-07,버거브릿지,광주광역시 동구 동명동 10-1 ,35.1493463,126.9287237
889,일반음식점,2015-08-07,카페드마망,광주광역시 동구 산수동 517-30 ,35.154068,126.9333537
890,휴게음식점,2015-08-11,바르다김선생,광주광역시 동구 광산동 86-2 1층 일부 ,35.1458377,126.917125
891,일반음식점,2015-08-12,투다리,광주광역시 동구 동명동 118-15 (지하) ,35.1465993,126.9280661
892,일반음식점,2015-08-12,커피홀릭,광주광역시 동구 충장로3가 11 (2층) ,35.1488407,126.9157617
893,일반음식점,2015-08-13,향진먹거리,광주광역시 동구 산수동 508-21 ,35.1577783,126.9352216
894,일반음식점,2015-08-19,커피40,광주광역시 동구 지산동 720-12 1층 ,35.151151,126.9299621
895,일반음식점,2015-08-24,문화스튜디오,"광주광역시 동구 장동 67-14 3,4층 ",35.1491005,126.9231606
896,휴게음식점,2015-08-24,코고커피,광주광역시 동구 남동 34-2 (1층) ,35.1447861,126.9200855
897,일반음식점,2015-08-26,오구호프,광주광역시 동구 서석동 422-14 ,35.1448299,126.9284778
898,일반음식점,2015-08-26,조이풀,광주광역시 동구 서석동 100-13 ,35.1434083,126.9226627
899,휴게음식점,2015-08-26,케냐에스프레소(법원점),광주광역시 동구 지산동 373-8 (1층) ,35.1507774,126.933603
900,일반음식점,2015-08-27,큰맘할매순대국 조선대점,광주광역시 동구 지산동 476 (1층) ,35.1457751,126.9307744
901,일반음식점,2015-08-27,가마로강정＆김마로,"광주광역시 동구 충장로4가 13-1 1, 2층 ",35.149642,126.9145548
902,휴게음식점,2015-08-28,카페에쏠로지,광주광역시 동구 대인동 20-14 1층 ,35.154682,126.9136845
903,일반음식점,2015-09-07,카페버피코,광주광역시 동구 충장로2가 22 (지하1층) ,35.148461,126.917517
904,일반음식점,2015-09-07,베라장,광주광역시 동구 장동 81-1 1층 ,35.149113,126.9241679
905,일반음식점,2015-09-07,연주야식,광주광역시 동구 금동 30-17 지하1 ,35.1445778,126.9172547
906,일반음식점,2015-09-07,광주충장로점 1호점 빽다방,"광주광역시 동구 황금동 21-17 1, 2층 ",35.1474792,126.9151147
907,일반음식점,2015-09-09,별장,광주광역시 동구 계림동 828 ,35.1626969,126.9161848
908,일반음식점,2015-09-09,투사랑,광주광역시 동구 산수동 365-22 (1층) ,35.153637,126.9254792
909,일반음식점,2015-09-09,부리나치킨(조대점),광주광역시 동구 지산동 509-17 (1층) ,35.1453322,126.9293173
910,일반음식점,2015-09-10,일품자금성,광주광역시 동구 지산동 509-2 (1층) ,35.1455683,126.9297159
911,일반음식점,2015-09-15,빠삐용,광주광역시 동구 지산동 713-13 지상2층 ,35.1519059,126.9329824
912,일반음식점,2015-09-16,신바람 곱창,광주광역시 동구 광산동 60-4 ,35.1453601,126.9179478
913,일반음식점,2015-09-17,한솔도시락조선대점,광주광역시 동구 서석동 419-9 외1필지 ,35.1444471,126.9300345
